"","task","fold","min.val.loss","min.train.loss","min.test.loss","min.val.auc","min.val.step","end.auc","max.auc","max.auc.step","baseline.auc"
"43","PF00028.even.uniprotID: (10/10)",2,0.493979930877686,0.251197278499603,0.749127686023712,1,9,0.92,1,9,0.5
"44","PF00028.even.uniprotID: (10/10)",3,0.231010109186172,0.180717006325722,0.619030296802521,0.82,15,0.78,0.83,9,0.5
"45","PF00028.even.uniprotID: (10/10)",4,0.238646537065506,0.10065146535635,1.76517868041992,0.78,20,0.78,0.84,11,0.5
"46","PF17756.even.uniprotID: (10/10)",0,0.192762270569801,0.097232460975647,0.492802798748016,0.890625,17,0.671875,0.96875,18,0.5
"47","PF17756.even.uniprotID: (10/10)",1,0.309832632541656,0.172684967517853,0.536881864070892,0.82,16,0.78,0.86,9,0.5
"48","PF17756.even.uniprotID: (10/10)",2,0.285281956195831,0.12320814281702,0.387852758169174,0.97,15,0.99,0.99,20,0.5
"49","PF17756.even.uniprotID: (10/10)",3,0.349922567605972,0.271814554929733,0.513452053070068,0.91,11,0.95,0.95,18,0.5
"50","PF17756.even.uniprotID: (10/10)",4,0.25693079829216,0.195254817605019,0.535881221294403,0.81,14,0.8,0.85,16,0.5
"51","PF00520.even.uniprotID: (65/65)",0,0.709512293338776,0.582930445671082,0.711608827114105,0.71900826446281,2,0.752066115702479,0.752066115702479,1,0.5
"52","PF00520.even.uniprotID: (65/65)",1,0.698493361473083,0.632342159748077,0.635102808475494,0.731834319526627,4,0.741775147928994,0.776331360946746,10,0.5
"53","PF00520.even.uniprotID: (65/65)",2,0.636173903942108,0.45918533205986,0.588186144828796,0.774437869822485,8,0.753609467455621,0.778461538461538,9,0.5
"54","PF00520.even.uniprotID: (65/65)",3,0.606724679470062,0.421219170093536,0.718552350997925,0.69207100591716,9,0.73491124260355,0.743195266272189,20,0.5
"55","PF00520.even.uniprotID: (65/65)",4,0.60008317232132,0.591068625450134,0.582350373268127,0.76,4,0.786745562130178,0.806153846153846,12,0.5
"56","PF01007.even.uniprotID: (11/11)",0,0.708298683166504,0.465814501047134,0.603363811969757,0.75,11,0.703125,0.875,1,0.5
"57","PF01007.even.uniprotID: (11/11)",1,0.339178919792175,0.147793769836426,0.576560318470001,0.867768595041322,19,0.84297520661157,0.867768595041322,19,0.5
"58","PF01007.even.uniprotID: (11/11)",2,0.683309733867645,0.223432391881943,0.898333609104156,0.727272727272727,14,0.694214876033058,0.834710743801653,11,0.5
"59","PF01007.even.uniprotID: (11/11)",3,0.55974954366684,0.350237905979156,0.721057891845703,0.685950413223141,17,0.652892561983471,0.752066115702479,19,0.5
